x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.59375,0.6875,213.158674,0.59375,0.71875,194.0903855,0.625,0.6875,177.7522639,13
0.59375,0.6875,213.158674,0.5625,0.6875,248.5650842,0.59375,0.71875,194.0903855,18
0.03125,0.71875,-115.3611694,0,0.6875,143.8584488,0.0625,0.6875,-197.7297553,350
0.03125,0.65625,-263.1026658,0,0.6875,143.8584488,0.0625,0.6875,-197.7297553,1181
0.03125,0.65625,-263.1026658,0,0.625,-216.5340443,0,0.6875,143.8584488,1407
0.03125,0.71875,-115.3611694,0,0.75,-32.99258352,0,0.6875,143.8584488,402
0.703125,0.609375,222.5598341,0.6875,0.59375,219.3890992,0.71875,0.59375,221.9705002,12
0.703125,0.609375,222.5598341,0.6875,0.625,223.149168,0.6875,0.59375,219.3890992,6
0.671875,0.578125,182.6720828,0.6875,0.59375,219.3890992,0.65625,0.59375,195.8660693,184
0.703125,0.578125,193.6529865,0.71875,0.59375,221.9705002,0.6875,0.59375,219.3890992,148
0.84375,0.796875,325.6816228,0.828125,0.796875,317.3922075,0.84375,0.8125,325.8412895,3
0.84375,0.796875,325.6816228,0.84375,0.78125,308.71344,0.828125,0.796875,317.3922075,176
0.78125,0.625,222.0595111,0.78125,0.59375,238.7419951,0.75,0.625,248.1036899,58
0.78125,0.625,222.0595111,0.8125,0.625,196.0153323,0.78125,0.59375,238.7419951,36
0.8125,0.59375,175.7028555,0.78125,0.59375,238.7419951,0.8125,0.625,196.0153323,28
0.765625,0.578125,187.0208431,0.75,0.5625,192.5138266,0.78125,0.5625,173.9521026,20
0.75,0.4375,127.5864279,0.75,0.375,109.8327565,0.8125,0.4375,95.71080691,13
0.78125,0.46875,120.5254531,0.8125,0.5,122.2342577,0.8125,0.4375,95.71080691,2
0.84375,0.53125,127.2593974,0.875,0.5,99.12841615,0.8125,0.5,122.2342577,7
0.78125,0.5,133.7871785,0.78125,0.53125,188.9906176,0.8125,0.5,122.2342577,8
0.75,0.53125,168.9269629,0.75,0.5625,192.5138266,0.78125,0.53125,188.9906176,5
0.78125,0.5625,173.9521026,0.78125,0.53125,188.9906176,0.75,0.5625,192.5138266,24
0.796875,0.546875,172.1904982,0.78125,0.53125,188.9906176,0.78125,0.5625,173.9521026,10
0.703125,0.515625,155.7794963,0.71875,0.5,153.4337459,0.71875,0.53125,191.8400827,174
0.703125,0.515625,155.7794963,0.6875,0.5,161.5273925,0.71875,0.5,153.4337459,120
0.96875,0.625,239.8534718,0.96875,0.65625,305.8232049,1,0.625,261.1206632,4
0.953125,0.671875,309.6326579,0.96875,0.65625,305.8232049,0.9375,0.65625,277.9821286,8
0.953125,0.640625,262.2047427,0.9375,0.65625,277.9821286,0.96875,0.65625,305.8232049,9
0.71875,0.625,235.626429,0.71875,0.59375,221.9705002,0.75,0.625,248.1036899,20
0.625,0.796875,239.9962412,0.609375,0.796875,250.5831735,0.625,0.78125,216.5977047,114
0.625,0.796875,239.9962412,0.625,0.8125,277.5830272,0.609375,0.796875,250.5831735,0
0.03125,0.75,-48.44935276,0.03125,0.71875,-115.3611694,0,0.75,-32.99258352,170
0.03125,0.75,-48.44935276,0.0625,0.75,-63.906122,0.03125,0.71875,-115.3611694,110
0.015625,0.765625,108.1073048,0.03125,0.75,-48.44935276,0.03125,0.78125,55.18672404,39
0.015625,0.765625,108.1073048,0,0.75,-32.99258352,0.03125,0.75,-48.44935276,7
0.015625,0.765625,108.1073048,0,0.78125,30.19019938,0.03125,0.78125,55.18672404,21
0.015625,0.765625,108.1073048,0,0.75,-32.99258352,0,0.78125,30.19019938,6
0.78125,0.578125,201.4804554,0.78125,0.59375,238.7419951,0.765625,0.578125,187.0208431,705
0.75,0.578125,237.513586,0.75,0.59375,186.9926267,0.765625,0.578125,187.0208431,523
0.75,0.734375,254.8531495,0.734375,0.734375,241.5258899,0.75,0.71875,274.8636671,24
0.75,0.734375,254.8531495,0.75,0.75,234.8426319,0.734375,0.734375,241.5258899,0
0.75,0.734375,254.8531495,0.765625,0.734375,255.4239268,0.75,0.71875,274.8636671,39
0.75,0.734375,254.8531495,0.75,0.75,234.8426319,0.765625,0.734375,255.4239268,0
0.890625,0.75,326.484723,0.890625,0.765625,347.0801661,0.90625,0.75,333.9198138,2
0.890625,0.75,326.484723,0.875,0.75,319.0496322,0.890625,0.765625,347.0801661,2
0.890625,0.78125,355.6425096,0.890625,0.765625,347.0801661,0.875,0.78125,336.1743191,8
0.890625,0.78125,355.6425096,0.90625,0.78125,375.1107001,0.890625,0.765625,347.0801661,3
0.921875,0.921875,547.6220483,0.90625,0.9375,490.5893628,0.90625,0.90625,487.6575787,4
0.921875,0.921875,547.6220483,0.9375,0.9375,607.5865179,0.90625,0.9375,490.5893628,18
0.890625,0.921875,387.6032044,0.90625,0.9375,490.5893628,0.90625,0.90625,487.6575787,5
0.890625,0.921875,387.6032044,0.875,0.9375,373.5922078,0.90625,0.9375,490.5893628,185
0.78125,0.578125,201.4804554,0.765625,0.578125,187.0208431,0.78125,0.5625,173.9521026,5
0.796875,0.5625,164.6712407,0.796875,0.578125,197.0661869,0.78125,0.5625,173.9521026,2
