id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
2000,0.84375,0.90625,388.5110806,388.5110806,5,1696,1889,1,0,0,0,0,1,31.74068864,0,0,0,0,0,36,22,0.03150530259,0.03150530258,2.779551281
2001,0.78125,0.90625,346.2702375,346.2702375,5,1889,1710,1,0,0,0,0,1,75018.06788,0,0,0,0,0,9,3,1.333012204e-05,1.333012186e-05,0.02159497419
2002,0.78125,0.96875,263.5010505,263.5010505,5,1889,1656,0,0,0,0,0,0,1e+300,699.858055,3112.942608,0,0,0,0,0,0,0,0
2003,0.84375,0.96875,411.1400428,411.1400428,5,1889,1709,1,0,0,0,0,1,88.59461826,0,0,0,0,0,183,92,0.01128736733,0.01128736733,1.588406365
2004,0.84375,0.9375,370.0342849,370.0342849,5,1912,1889,1,1,1,0,0,1,197.0965778,-20.94295801,277.506545,0.0004496306119,0,76.80190673,182,182,0.005073654811,0.005073654811,9.481032067
2005,0.96875,0.6875,300.0598131,300.0598131,5,1922,1884,1,1,1,0,0,1,1174.107969,-6.903721385,768.438067,0.0004496306119,0,51.71229351,33,33,0.0008517104276,0.0008517104276,4.170628416
2006,1,0.65625,289.9745726,111.1933008,5,1922,1716,0,0,0,0,0,0,4571.831384,-170.5077182,1496.196657,0.0004496306119,0,0,6,4,0.0002187307265,0.0002187307264,0.2214987691
2007,1,0.71875,322.7823601,322.7823601,5,1661,1922,1,0,0,0,0,1,2343.41967,0,0,0,0,0,31,20,0.0004267268098,0.0004267268073,2.3393198
2008,0.90625,0.59375,241.2829983,241.2829983,5,1697,1885,1,1,1,0,0,1,243.5312553,-16.98403113,256.8386639,0.0004496306119,0,37.00659808,94,94,0.004106249108,0.004106249108,13.7081345
2009,0.96875,0.59375,267.3699904,267.3699904,5,1885,1716,1,0,0,0,0,1,10416.99668,0,0,0,0,0,26,13,9.599695868e-05,9.599695693e-05,0.7857480459
2010,0.96875,0.53125,269.8940862,209.4722277,5,1885,1645,0,0,0,0,0,0,11507.85667,-47.71856139,1863.836436,0.0004496306119,0,0,2,1,8.689715461e-05,8.689715436e-05,0.1422643934
2011,0.90625,0.53125,186.3738669,186.3738669,5,1885,1705,1,0,0,0,0,1,527.7033221,0,0,0,0,0,82,40,0.001895004178,0.001895004171,6.507957409
2012,0.96875,0.625,239.8534718,239.8534718,5,1716,1920,1,0,0,0,0,1,46001.90833,0,0,0,0,0,16,8,2.173822861e-05,2.173822777e-05,0.3128314997
2013,0.9375,0.59375,246.1027991,246.1027991,5,1920,1885,1,0,0,0,0,1,5780.783617,0,0,0,0,0,49,27,0.0001729869281,0.0001729869263,1.369557909
2014,0.90625,0.625,230.2834177,230.2834177,5,1920,1697,1,0,0,0,0,1,1475.687426,0,0,0,0,0,70,31,0.0006776502817,0.0006776502757,1.22999792
2015,0.9375,0.65625,277.9821286,277.9821286,5,1920,1884,1,1,1,0,0,1,281.7944768,14.7050032,306.1332245,0.0004496306119,0,18.45563968,81,81,0.003548685593,0.003548685593,9.087256249
2016,0.96875,0.75,346.0631272,346.0631272,5,1661,1907,1,0,0,0,0,1,2505.734528,0,0,0,0,0,45,22,0.0003990845753,0.0003990845718,0.4370892254
2017,0.9375,0.71875,311.8643241,311.8643241,5,1907,1884,1,1,1,0,0,1,32.65197921,-19.40439449,33.27846336,0.0004496306119,0,15.23840345,420,420,0.03062601485,0.03062601485,49.46798954
2018,0.90625,0.75,333.9198138,333.9198138,5,1907,1715,1,0,0,0,0,1,34.14064121,0,0,0,0,0,24,14,0.02929060394,0.02929060394,1.976843111
2019,0.9375,0.78125,375.0749081,375.0749081,5,1907,1891,1,1,1,0,0,1,75.56542849,15.80531466,75.85664582,0.0004496306119,0,36.69478921,580,580,0.01323356487,0.01323356487,3.67175239
2020,0.09375,0.65625,-128.9007662,-217.2647965,5,1670,1735,0,0,0,0,0,0,0.7875464085,-78.15737665,0.7872676332,0.0004496306119,0,0,2657,1314,1.269766441,1.26976644,8.45602703
2021,0.03125,0.65625,-263.1026658,-263.1026658,5,1735,1675,1,1,1,0,0,1,0.6222231602,-55.93478036,0.6220491288,0.0004496306119,0,42.17321225,2323,2323,1.607140435,1.607140435,13.49495975
2022,0.03125,0.71875,-115.3611694,-115.3611694,5,1735,1650,1,0,0,0,0,1,1.954379381,0,0,0,0,0,1850,929,0.5116713825,0.5116713823,9.108731571
2023,0.09375,0.71875,-121.946444,-150.8933262,5,1735,1674,0,0,0,0,0,0,1.110323064,-4.608936831,1.109769028,0.0004496306119,0,0,2890,1433,0.9006387714,0.9006387711,7.916782775
2024,0.03125,0.625,-254.5608725,-507.9836944,5,1675,1737,0,0,0,0,0,0,12.86035264,-307.0488536,12.78641636,0.0004496306119,0,0,1574,787,0.07775836541,0.07775836533,2.126802129
2025,0.0625,0.65625,-165.5889537,-273.3389859,5,1737,1735,0,0,0,0,0,0,0.8018732626,-81.77517381,0.801584254,0.0004496306119,0,0,2226,1107,1.247079865,1.247079865,7.172414886
2026,0.09375,0.625,-181.1844975,-163.0156966,5,1737,1670,0,0,0,0,0,0,0.768019476,-30.12940107,0.7677543512,0.0004496306119,0,0,1820,907,1.302050314,1.302050314,6.594865908
2027,0.09375,0.59375,-243.1784169,-229.3170788,5,1670,1734,0,0,0,0,0,0,0.5292697675,-25.5411384,0.529143844,0.0004496306119,0,0,2190,1092,1.889395657,1.889395656,10.26096019
2028,0.09375,0.53125,-230.6007814,-226.9557068,5,1734,1679,0,0,0,0,0,0,0.9147402819,1.34946441,0.9143642082,0.0004496306119,0,0,1692,851,1.093206476,1.093206476,5.961038301
2029,0.03125,0.53125,-450.4627557,-450.4627557,5,1734,1642,1,0,0,0,0,1,5.756973751,0,0,0,0,0,1308,655,0.1737023727,0.1737023726,2.445663747
2030,0.03125,0.59375,-386.3085746,-386.3085746,5,1734,1675,1,1,1,0,0,1,1.272087485,-114.4875246,1.271360305,0.0004496306119,0,45.06091912,1987,1987,0.7861094552,0.7861094552,8.147264801
2031,0.0625,0.59375,-279.8666045,-356.8557302,5,1737,1734,0,0,0,0,0,0,1.04915961,-100.6233975,1.048664919,0.0004496306119,0,0,1599,800,0.9531438215,0.9531438213,4.613545051
2032,0.96875,0.875,388.3546938,388.3546938,5,1717,1923,1,0,0,0,0,1,455.1563963,0,0,0,0,0,381,192,0.002197047011,0.002197046993,2.086075164
2033,0.9375,0.84375,374.6215114,374.6215114,5,1923,1891,1,0,0,0,0,1,310.5301257,0,0,0,0,0,30,16,0.003220299473,0.003220299471,0.4509047653
2034,0.90625,0.875,371.5840758,371.5840758,5,1923,1696,1,0,0,0,0,1,1188.909615,0,0,0,0,0,307,154,0.0008411068319,0.000841106824,2.124533874
2035,0.9375,0.90625,491.513015,491.513015,5,1923,1890,1,0,0,0,0,1,1483.658887,0,0,0,0,0,60,30,0.0006740093756,0.0006740093741,0.4433928942
2036,0.46875,0.53125,126.883347,126.883347,5,1641,1783,1,0,0,0,0,1,207.4719229,0,0,0,0,0,96,48,0.004819929299,0.004819929297,0.7147450552
2037,0.40625,0.53125,121.8018345,43.2456041,5,1783,1681,0,0,0,0,0,0,468.1596578,-79.97264489,386.7493416,0.0004496306119,0,0,24,12,0.002136023434,0.002136023432,1.710396424
