id,depth,weld,adm,px,py,dh,gt,gh,npool
1740,9,0,1,6.099609375,3.911423828125,-0.46945310815944374,0.5377655855388639,-1.0926296144760954,33
1741,9,1,0,6.099609375,3.9468027343749994,-1.1313407617445632,4.743215319143246,-2.8238366344924657,35
1742,9,0,1,7.455078125,3.9468027343749994,-3.088157846805807,23.808001880990673,13.94303649868948,101
1744,8,1,0,8.1328125,3.8583554687499997,-0.774381531707568,2.3755838207092523,6.194801558139574,36
1745,8,0,1,6.77734375,3.8937343749999997,-0.4715616221562087,0.47552790741909234,-2.200758835071383,71
1746,8,0,1,8.1328125,3.9291132812499994,-1.046913503255596,8.50779193214521,14.863420311605182,109
1747,9,0,1,7.455078125,3.911423828125,-0.08214109883806198,0.013044832549098828,0.08045347661362712,76
1749,9,0,1,6.099609375,3.9291132812499994,0.474864080220652,0.7219535547386755,1.559355093076931,30
1751,9,0,1,4.744140625,3.9291132812499994,0.6681693102991403,0.780394951432811,0.24369128914020166,24
1760,8,0,1,6.77734375,4.14138671875,0.13341846446672892,0.03542627629407491,-0.2994524495866244,40
1762,8,0,1,9.48828125,4.07062890625,-1.446609814556371,13.792704462991367,10.836035704406129,117
