x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.53125,0.4375,118.7581586,0.5625,0.4375,134.2616876,0.53125,0.40625,126.68498,43
0.53125,0.453125,134.3960311,0.515625,0.453125,126.6442666,0.53125,0.4375,118.7581586,155
0.5,0.453125,140.721821,0.515625,0.453125,126.6442666,0.5,0.4375,103.2546297,186
0.5,0.453125,140.721821,0.5,0.46875,123.3665974,0.515625,0.453125,126.6442666,10
0.828125,0.84375,380.1403849,0.828125,0.828125,316.2315151,0.8125,0.84375,367.3211064,1
0.828125,0.84375,380.1403849,0.84375,0.84375,336.0231718,0.828125,0.828125,316.2315151,0
0.828125,0.8125,349.3453744,0.828125,0.828125,316.2315151,0.84375,0.8125,272.5154013,1
0.828125,0.8125,349.3453744,0.8125,0.8125,296.4398584,0.828125,0.828125,316.2315151,3
0.828125,0.84375,380.1403849,0.828125,0.859375,336.2403923,0.8125,0.84375,367.3211064,0
0.828125,0.84375,380.1403849,0.84375,0.84375,336.0231718,0.828125,0.859375,336.2403923,1
0.84375,0.59375,223.8100074,0.8125,0.625,231.826314,0.875,0.625,238.7970383,13
0.84375,0.59375,223.8100074,0.8125,0.5625,208.8229764,0.8125,0.625,231.826314,77
0.03125,0.28125,-766.1285454,0.0625,0.25,-581.6794557,0.0625,0.3125,-571.1831936,2
0.09375,0.28125,-386.7341039,0.0625,0.25,-581.6794557,0.0625,0.3125,-571.1831936,1
0.09375,0.28125,-386.7341039,0.125,0.25,-202.2850142,0.0625,0.25,-581.6794557,0
0.03125,0.34375,-877.8723179,0,0.375,-1184.561442,0,0.3125,-1072.81767,0
0,0.1875,-827.3125011,0,0.125,-693.551105,0.0625,0.1875,-634.9256425,0
0.125,0.1875,-255.531201,0.125,0.125,-308.7773879,0.0625,0.1875,-634.9256425,3
0.09375,0.21875,-418.6053284,0.0625,0.25,-581.6794557,0.0625,0.1875,-634.9256425,0
0.09375,0.21875,-418.6053284,0.125,0.25,-202.2850142,0.0625,0.25,-581.6794557,1
0.03125,0.21875,-797.9997698,0.0625,0.25,-581.6794557,0.0625,0.1875,-634.9256425,0
0.09375,0.40625,-309.8739154,0.0625,0.375,-512.0215892,0.125,0.375,-181.2924901,8
