id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
3852,0.15625,0.34375,-120.1663584,-120.1663584,5,3328,3266,1,0,0,0,0,1,12.36140075,0,0,0,0,0,331,166,0.08089698086,0.08089698084,0.4503612076
3853,0.21875,0.34375,-3.735978766,-2.495804706,5,3328,3285,0,0,0,0,0,0,3.938988072,34.92532831,3.935180017,0.0002456709918,0,0,1886,916,0.2538723098,0.2538723096,7.801060027
3854,0.15625,0.3125,-173.6359614,-173.6359614,5,3353,3328,1,1,1,0,0,1,37.51740102,-49.01459079,37.17476353,0.0002456709918,0,84.71657778,168,168,0.02665429834,0.02665429834,4.261647289
3855,0.875,0.53125,146.7337536,146.7337536,5,3308,3509,1,1,1,0,0,1,6451.856046,386.1913152,4995.425868,2.487749491e-05,0,60.94522454,9,9,0.0001549941587,0.0001549941587,0.8492589125
3856,0.84375,0.5625,216.6057974,216.6057974,5,3509,3489,1,1,1,0,0,1,4095.591371,23.93427802,2041.499705,0.0002456709918,0,81.13885869,17,17,0.0002441649836,0.0002441649836,0.7222770359
3857,0.875,0.59375,221.3486533,221.3486533,5,3509,3300,1,1,1,0,0,1,8352.009308,78.1728009,7220.529848,2.487749491e-05,0,37.19927518,12,12,0.0001197316673,0.0001197316673,0.3824382761
3858,0.90625,0.5625,168.1901552,168.1901552,5,3509,3488,1,1,1,0,0,1,445.5816157,-35.62362362,401.6179161,0.0002456709918,0,35.72653932,66,66,0.002244257763,0.002244257763,5.702637553
3859,0.09375,0.59375,-206.3870863,-206.3870863,5,3273,3337,1,0,0,0,0,1,1.291249004,0,0,0,0,0,1113,567,0.7744439663,0.7744439661,3.441116661
3860,0.09375,0.53125,-196.2333704,-196.2333704,5,3337,3282,1,1,1,0,0,1,1.099225335,30.11337428,1.6842751,0.0002456709918,0,82.22976499,413,413,0.9097315797,0.9097315797,3.311551373
3861,0.03125,0.53125,-393.4877624,-393.4877624,5,3337,3245,1,1,1,0,0,1,27.64942381,-22.18548723,9.863128704,1.197360224e-05,0,96.00889571,145,145,0.03616711896,0.03616711896,0.3477725461
3862,0.03125,0.59375,-315.3591089,-315.3591089,5,3337,3278,1,0,0,0,0,1,10.32060552,0,0,0,0,0,419,224,0.09689353961,0.09689353958,0.7506653255
3863,0,0.59375,102.9789574,102.9789574,5,3278,3341,1,1,1,0,0,1,11.1044568,277.2386181,270.8851969,0.0002456709918,0,54.14874907,309,309,0.0900539322,0.0900539322,0.5594042828
3864,0.03125,0.5625,-401.8320784,-401.8320784,5,3341,3337,1,1,1,0,0,1,45.37373043,-108.6599169,237.9683316,0.0002456709918,0,50.74831508,237,237,0.02203918414,0.02203918414,0.2122924704
3865,0,0.53125,-593.8508866,-593.8508866,5,3341,3245,1,0,0,0,0,1,1560.948904,0,0,0,0,0,93,46,0.0006406359603,0.0006406359456,9.392711686
3866,0.09375,0.90625,-21.79015678,-21.79015678,5,3274,3344,1,0,0,0,0,1,210.878226,0,0,0,0,0,32,18,0.004742073276,0.004742073274,1.319906721
3867,0.03125,0.90625,-4.854465982,-4.854465982,5,3344,3276,1,0,0,0,0,1,3431.313214,0,0,0,0,0,9,5,0.0002914336109,0.0002914336103,0.4030323452
3868,0.03125,0.96875,0,70.30491492,5,3344,3241,0,0,0,0,0,0,147573.23,26.79977344,3961.222978,0.0002456709918,0,0,1,1,6.776296756e-06,6.776296756e-06,0.002899061634
3869,0.09375,0.96875,51.47791356,66.44217255,5,3344,3288,0,0,0,0,0,0,5.351370367e+15,-3.759112133e-09,4070.484646,0.0002456709918,0,0,1,0,1.868680229e-16,0,0.0001868680229
3870,0.03125,0.875,200.8008039,200.8008039,5,3276,3347,1,1,1,0,0,1,2436.416205,204.3951702,1524.134909,0.0002456709918,0,51.18701023,11,11,0.0004104389053,0.0004104389053,1.614305931
3871,0.0625,0.90625,-14.35875589,-30.5486541,5,3347,3344,0,0,0,0,0,0,539.4459833,-20.83377428,476.3209621,0.0002456709918,0,0,13,8,0.001853753723,0.001853753723,0.3524345756
3872,0.09375,0.875,-101.2702621,-101.2702621,5,3347,3274,1,1,1,0,0,1,443.2849823,-60.2354812,399.751175,0.0002456709918,0,63.39077313,22,22,0.00225588513,0.00225588513,1.544687584
3873,0.0625,0.84375,-53.55202427,-53.55202427,5,3347,3343,1,0,0,0,0,1,41.44104279,0,0,0,0,0,154,77,0.02413066691,0.0241306669,2.983811378
3874,0.46875,0.625,100.3650585,18.10577235,5,3303,3440,0,0,0,0,0,0,1000.503191,-137.401867,803.1044463,0.0002456709918,0,0,8,4,0.0009994970616,0.0009994970608,0.2786648785
3875,0.4375,0.59375,33.45501949,52.04759357,5,3440,3386,0,0,0,0,0,0,825.8533855,-60.2253626,686.5587106,0.0002456709918,0,0,1,1,0.001210868682,0.001210868682,0.1220959871
3876,0.40625,0.625,33.45501949,146.3874224,5,3440,3272,0,0,0,0,0,0,105.7225996,-11.62800003,103.0461835,0.0002456709918,0,0,5,2,0.009458715583,0.009458715583,0.9765461438
3877,0.4375,0.65625,85.38725226,194.2926988,5,3440,3389,0,0,0,0,0,0,8473.261073,31.00662093,2749.599671,0.0002456709918,0,0,4,1,0.0001180183157,0.0001180183156,0.1987317052
3878,0.375,0.46875,100.9879833,100.9879833,5,3284,3409,1,1,1,0,0,1,9540.068519,-351.4498179,6209.082262,2.487749491e-05,0,56.79154571,9,9,0.0001048210501,0.0001048210501,0.03842259143
3879,0.40625,0.4375,89.67495199,89.67495199,5,3409,3377,1,1,1,0,0,1,33.63141028,-28.21929866,33.35581577,0.0002456709918,0,65.95523589,108,108,0.02973410843,0.02973410843,0.683660087
3880,0.375,0.40625,71.13827564,71.13827564,5,3409,3267,1,1,1,0,0,1,50.09656951,-20.41803932,49.48751307,0.0002456709918,0,59.97483329,167,167,0.01996144666,0.01996144666,1.065693802
3881,0.34375,0.40625,76.5874891,76.5874891,5,3267,3376,1,0,0,0,0,1,27.61395326,0,0,0,0,0,331,166,0.03621357618,0.03621357615,0.7087450526
3882,0.28125,0.40625,44.4257741,44.4257741,5,3376,3285,1,0,0,0,0,1,8.853256013,0,0,0,0,0,1990,982,0.1129527937,0.1129527936,1.557568062
3883,0.28125,0.46875,53.67856742,53.67856742,5,3376,3254,1,0,0,0,0,1,77.84438959,0,0,0,0,0,692,357,0.01284614094,0.01284614092,10.69938184
3884,0.34375,0.46875,-54.14074757,-54.14074757,5,3376,3284,1,1,1,0,0,1,257.7334605,-271.3217554,205.5385226,2.487749491e-05,0,50.96047928,38,38,0.003879977392,0.003879977392,0.1777848929
3885,0.34375,0.4375,94.84671807,94.84671807,5,3409,3376,1,0,0,0,0,1,54.35566923,0,0,0,0,0,295,139,0.01839734501,0.01839734498,1.132330019
3886,0.71875,0.5,177.9252049,-75.6326124,5,3262,3456,0,0,0,0,0,0,20.18931249,-239.0586927,20.08966917,0.0002456709918,0,0,629,325,0.04953115667,0.04953115664,2.720900352
3887,0.6875,0.46875,136.2917802,23.50388346,5,3456,3429,0,0,0,0,0,0,164.9708092,-120.3137515,158.5452032,0.0002456709918,0,0,92,44,0.006061678456,0.006061678448,1.797947983
3888,0.65625,0.5,132.6204205,132.6204205,5,3456,3310,1,1,1,0,0,1,482.576895,-30.00827927,431.4287913,0.0002456709918,0,103.6932018,78,78,0.002072208617,0.002072208617,3.165931287
3889,0.6875,0.53125,180.8647369,180.8647369,5,3456,3436,1,0,0,0,0,1,9.75781458,0,0,0,0,0,474,226,0.1024819637,0.1024819637,2.646805701
3890,0.75,0.46875,17.36571754,17.36571754,5,3262,3479,1,1,1,0,0,1,170.7840236,-131.9093404,170.3498079,1.197360224e-05,0,105.3539305,28,28,0.005855348637,0.005855348637,0.3481506757
3891,0.78125,0.4375,98.92433977,-151.3230135,5,3479,3476,0,0,0,0,0,0,103.8517358,-271.3565937,101.2680477,0.0002456709918,0,0,218,118,0.009629112046,0.009629112043,0.5664213644
3892,0.75,0.40625,101.901184,101.901184,5,3479,3309,1,1,1,0,0,1,4605.020498,336.7708199,6755.284875,2.487749491e-05,0,100.1854934,5,5,0.0002171542994,0.0002171542994,0.6647172248
3893,0.71875,0.4375,53.91768194,36.76183764,5,3479,3429,0,0,0,0,0,0,130.7631847,-92.48242113,126.693201,0.0002456709918,0,0,78,38,0.007647412398,0.007647412394,3.310191418
3894,0.34375,0.65625,0,0,5,3272,3388,0,0,0,0,0,0,1e+300,122.9302072,950.2710798,0,0,0,0,0,0,0,0
3895,0.28125,0.65625,-25.95083791,106.8337664,5,3388,3283,0,0,0,0,0,0,113642.1789,-57.99653719,3929.727953,0.0002456709918,0,0,4,2,8.799549692e-06,8.799549689e-06,0.01121433876
3896,0.28125,0.71875,0,0,5,3388,3250,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3897,0.34375,0.71875,51.93223275,51.93223275,5,3388,3304,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3898,0.28125,0.625,-38.92625686,163.3122861,5,3283,3390,0,0,0,0,0,0,800.2616104,-38.55849904,668.7789564,0.0002456709918,0,0,6,3,0.001249591367,0.001249591366,1.388543094
3899,0.3125,0.65625,-12.97541895,348.4830686,5,3390,3388,0,0,0,0,0,0,4368.017998,181.364853,2107.002977,0.0002456709918,0,0,4,2,0.0002289367856,0.0002289367849,0.3020783094
3900,0.34375,0.625,-12.97541895,201.3247544,5,3390,3272,0,0,0,0,0,0,20.28422585,4.069233598,20.18364578,0.0002456709918,0,0,3,3,0.04929939192,0.04929939192,2.120914995
3901,0.3125,0.59375,-13.1813076,107.3361103,5,3390,3387,0,0,0,0,0,0,81.91100743,-20.0041488,80.29521411,0.0002456709918,0,0,5,4,0.0122083714,0.01220837139,0.5179965504
3902,0.28125,0.21875,6.827871214,6.827871214,5,3249,3370,1,0,0,0,0,1,1.63304441,0,0,0,0,0,154,75,0.6123532181,0.6123532181,2.568850432
3903,0.34375,0.21875,25.85144056,27.48965022,5,3370,3290,0,0,0,0,0,0,0.49024731,-0.474130341,0.490188272,0.0002456709918,0,0,774,380,2.039786817,2.039786817,5.034859641
3904,0.34375,0.15625,24.2495863,37.26515834,5,3370,3268,0,0,0,0,0,0,0.7914699459,-5.399351165,0.7913160814,0.0002456709918,0,0,327,162,1.263471854,1.263471854,3.987264609
3905,0.28125,0.15625,-34.75205154,-34.75205154,5,3370,3279,1,1,1,0,0,1,12.26699494,-73.52689978,12.23013765,0.0002456709918,0,68.38871644,29,29,0.08151955757,0.08151955757,4.630503624
3906,0.28125,0.125,14.10990217,14.10990217,5,3279,3374,1,0,0,0,0,1,16519.67852,0,0,0,0,0,3,1,6.053386564e-05,6.053386563e-05,0.004207711724
3907,0.3125,0.15625,-71.81367975,-3.935916518,5,3374,3370,0,0,0,0,0,0,2.436859023,-3.93434136,2.435401032,0.0002456709918,0,0,73,42,0.4103643217,0.4103643217,5.154163631
3908,0.34375,0.125,-63.73048431,13.42921568,5,3374,3268,0,0,0,0,0,0,5.250773752,-4.486506542,5.244009176,0.0002456709918,0,0,60,30,0.190448122,0.190448122,3.402043286
3909,0.3125,0.09375,-10.20952325,-2.159744928,5,3374,3373,0,0,0,0,0,0,258.9007676,16.24609608,243.4182912,0.0002456709918,0,0,19,7,0.00386248372,0.003862483717,2.730729215
3910,0.15625,0.15625,-179.4747797,-179.4747797,5,3265,3323,1,1,1,0,0,1,0.2557691278,22.93190113,3.552009369,0.0002456709918,0,40.35843788,2553,2553,3.909776009,3.909776009,8.807455769
3911,0.15625,0.21875,-199.8851211,-199.8851211,5,3323,3270,1,1,1,0,0,1,0.7584066274,-19.93857552,0.8532169524,0.0002456709918,0,41.46440613,1853,1853,1.318553878,1.318553878,6.577056349
3912,0.21875,0.21875,-66.67976163,-66.67976163,5,3323,3249,1,0,0,0,0,1,0.7802478755,0,0,0,0,0,1900,947,1.28164399,1.281643989,2.473982432
3913,0.21875,0.15625,-27.50627461,-27.50627461,5,3323,3279,1,1,1,0,0,1,1.802648666,-22.58011385,6.749324712,0.0002456709918,0,126.4243724,276,276,0.5547392672,0.5547392672,1.42895921
3914,0.21875,0.375,4.240127323,-34.2899038,5,3285,3382,0,0,0,0,0,0,1.077409895,2.655999801,1.077124793,0.0002456709918,0,0,2123,1049,0.9281518616,0.9281518611,6.072766374
3915,0.1875,0.34375,-31.4002758,-90.22187311,5,3382,3328,0,0,0,0,0,0,0.9925956302,-6.892328777,0.9923536429,0.0002456709918,0,0,1535,742,1.007459603,1.007459603,5.018195958
3916,0.15625,0.375,-219.5929788,-219.5929788,5,3382,3266,1,1,1,0,0,1,23.33784966,-383.1245168,30.13880433,2.487749491e-05,0,178.3171456,77,77,0.04284884916,0.04284884916,0.2804494631
3917,0.1875,0.40625,-73.69649759,-73.69649759,5,3382,3331,1,0,0,0,0,1,293.5685989,0,0,0,0,0,42,20,0.003406358867,0.003406358864,3.236270996
3918,0.25,0.15625,-88.28126223,-88.28126223,5,3279,3369,1,1,1,0,0,1,1500.452424,-89.12664306,1352.669791,2.487749491e-05,0,161.5298091,5,5,0.0006664656501,0.0006664656501,0.3474353077
3919,0.21875,0.1875,-101.6709699,-101.6709699,5,3369,3323,1,1,1,0,0,1,16.91969367,-39.88066189,16.11825863,1.197360224e-05,0,176.801304,29,29,0.05910272487,0.05910272487,0.3728692682
3920,0.25,0.21875,-87.98007062,63.26633995,5,3369,3249,0,0,0,0,0,0,209.7556547,45.90033219,199.4764574,0.0002456709918,0,0,26,10,0.004767451926,0.004767451924,0.05962968125
3921,0.28125,0.1875,-47.32530318,-47.32530318,5,3369,3370,1,1,1,0,0,1,211.2011049,-82.61224317,200.7832672,0.0002456709918,0,132.4022724,22,22,0.004734823715,0.004734823715,1.085659533
3922,0.03125,0.625,-262.1655219,-262.1655219,5,3278,3340,1,1,1,0,0,1,53.90031109,1.252164103,85.65868608,0.0002456709918,0,46.81608173,218,218,0.01855276862,0.01855276862,19.89026048
3923,0.0625,0.65625,-182.3865977,-182.3865977,5,3340,3338,1,0,0,0,0,1,1.45362256,0,0,0,0,0,1157,578,0.6879364888,0.6879364887,2.323664256
3924,0.09375,0.625,-154.2787345,-154.2787345,5,3340,3273,1,1,1,0,0,1,26.65305294,-6.303475472,26.47966718,0.0002456709918,0,60.81041153,290,290,0.03751915408,0.03751915408,24.84440261
3925,0.0625,0.59375,-250.0647818,-250.0647818,5,3340,3337,1,0,0,0,0,1,1.728110588,0,0,0,0,0,855,424,0.5786666703,0.5786666702,2.413388922
3926,0.28125,0.375,23.92831827,31.18492018,5,3285,3380,0,0,0,0,0,0,0.5137363469,-10.14909362,0.5136715164,0.0002456709918,0,0,3196,1588,1.946523749,1.946523749,7.085481455
3927,0.3125,0.40625,7.770217446,19.1313279,5,3380,3376,0,0,0,0,0,0,23.76027669,-57.65995492,23.62238783,0.0002456709918,0,0,267,132,0.04208705198,0.04208705196,0.4076953104
3928,0.34375,0.375,73.26765508,73.26765508,5,3380,3267,1,1,1,0,0,1,5.750106395,-0.2325144283,5.741995052,0.0002456709918,0,50.02489681,787,787,0.1739098255,0.1739098255,1.915319091
3929,0.28125,0.28125,0,13.94007743,5,3249,3375,0,0,0,0,0,0,0.4472041158,2.217304002,0.4471549891,0.0002456709918,0,0,1475,730,2.236115377,2.236115377,5.123802411
3930,0.28125,0.34375,15.95221218,15.08680677,5,3375,3285,0,0,0,0,0,0,1.157285251,-6.660911837,1.156956315,0.0002456709918,0,0,3276,1651,0.8640911987,0.8640911984,4.049561435
3931,0.34375,0.34375,62.54690051,62.54690051,5,3375,3267,1,1,1,0,0,1,1.096108815,8.630196203,1.095813732,0.0002456709918,0,47.7563157,1264,1264,0.9123181806,0.9123181806,5.429780627
3932,0.34375,0.28125,32.85677585,32.85677585,5,3375,3290,1,0,0,0,0,1,0.7662521236,0,0,0,0,0,2386,1201,1.305053479,1.305053479,3.206009945
3933,0.3125,0.34375,7.976106089,42.73635672,5,3380,3375,0,0,0,0,0,0,0.3580759906,-11.38286797,0.3580444938,0.0002456709918,0,0,3402,1706,2.792703298,2.792703298,7.758316891
3934,0.03125,0.75,-59.72380841,-59.72380841,5,3253,3360,1,1,1,0,0,1,84.70864457,133.6855101,82.98175623,0.0002456709918,0,49.1341352,151,151,0.01180517059,0.01180517059,9.536381768
3935,0.0625,0.78125,-94.64681299,-94.64681299,5,3360,3343,1,0,0,0,0,1,5.238585689,0,0,0,0,0,484,244,0.1908912175,0.1908912174,4.054841015
3936,0.09375,0.75,-158.6394285,-192.6511281,5,3360,3277,0,0,0,0,0,0,22.77668395,-99.23187896,22.64994458,0.0002456709918,0,0,755,392,0.04390454741,0.04390454735,23.90794753
3937,0.0625,0.71875,-145.1647478,-145.1647478,5,3360,3338,1,0,0,0,0,1,1.613187986,0,0,0,0,0,1512,743,0.6198905573,0.6198905572,5.664628272
3938,0.40625,0.34375,64.42070284,64.42070284,5,3267,3378,1,1,1,0,0,1,0.7481438173,-2.744552253,0.7480063358,0.0002456709918,0,53.19753494,706,706,1.336641401,1.336641401,3.553434684
3939,0.46875,0.34375,90.2389269,90.2389269,5,3378,3291,1,0,0,0,0,1,0.881861699,0,0,0,0,0,1730,857,1.133964658,1.133964658,6.328106618
3940,0.46875,0.28125,75.89491383,35.46817307,5,3378,3256,0,0,0,0,0,0,0.6098204345,-19.43056833,0.6097290878,0.0002456709918,0,0,2532,1239,1.639826978,1.639826978,4.999859016
3941,0.40625,0.28125,46.1071734,46.1071734,5,3378,3290,1,0,0,0,0,1,0.8899819884,0,0,0,0,0,1469,724,1.123618245,1.123618245,3.476283777
3942,0.46875,0.375,85.30870526,85.30870526,5,3291,3426,1,1,1,0,0,1,9.470133095,-30.50089268,9.44815161,0.0002456709918,0,45.30221512,591,591,0.1055951368,0.1055951368,30.30864204
3943,0.4375,0.34375,52.29265652,16.58886985,5,3426,3378,0,0,0,0,0,0,17.34663875,-70.00885246,17.2730286,0.0002456709918,0,0,354,171,0.05764805587,0.05764805584,1.614676662
3944,0.40625,0.375,26.99435191,44.09107548,5,3426,3267,0,0,0,0,0,0,5.36771105,-48.63913443,5.36064202,0.0002456709918,0,0,616,331,0.1862991489,0.1862991488,1.357908774
3945,0.4375,0.40625,97.92531616,-10.18884724,5,3426,3377,0,0,0,0,0,0,19.02251816,-129.255701,18.9340341,0.0002456709918,0,0,40,19,0.05256927562,0.05256927562,0.1891485989
3946,0.25,0.53125,-13.59308488,-10.18415403,5,3254,3383,0,0,0,0,0,0,23.13572334,-26.37045736,23.00496825,0.0002456709918,0,0,817,405,0.04322320012,0.04322320006,3.128680424
3947,0.21875,0.5625,-1.835430577,-1.835430577,5,3383,3336,1,1,1,0,0,1,615.422911,54.59665969,534.5964413,0.0002456709918,0,21.011231,44,44,0.001624898882,0.001624898882,2.683983374
3948,0.25,0.59375,-39.13214551,106.7948516,5,3383,3283,0,0,0,0,0,0,16.17703093,4.569256834,16.11299423,0.0002456709918,0,0,83,45,0.06181604054,0.06181604053,1.888326778
3949,0.28125,0.5625,-13.38719624,36.22244107,5,3383,3387,0,0,0,0,0,0,30.15140547,8.527372418,29.92970639,0.0002456709918,0,0,51,25,0.03316594979,0.03316594978,1.033053031
3950,0.84375,0.5,166.1714609,166.1714609,5,3308,3508,1,1,1,0,0,1,7566.274377,131.5623498,5463.139349,2.487749491e-05,0,126.554412,4,4,0.0001321654423,0.0001321654423,0.5228410922
3951,0.8125,0.46875,151.4037524,151.4037524,5,3508,3476,1,0,0,0,0,1,1.922527796e+13,0,0,0,0,0,4,0,5.201485263e-14,0,0.05201485263
3952,0.78125,0.5,68.2056441,68.2056441,5,3508,3262,1,1,1,0,0,1,130.2344726,-111.7060126,126.1968262,0.0002456709918,0,72.85704628,178,178,0.007678458551,0.007678458551,0.6409277379
3953,0.8125,0.53125,201.2302206,201.2302206,5,3508,3489,1,0,0,0,0,1,4493.020762,0,0,0,0,0,30,15,0.0002225674113,0.0002225674097,1.204407073
3954,0.125,0.78125,-101.96106,-242.9671132,5,3277,3361,0,0,0,0,0,0,289.5023562,-120.656357,270.2794516,0.0002456709918,0,0,51,24,0.00345420332,0.003454203318,0.2760608514
3955,0.09375,0.8125,-58.09190667,-148.4939704,5,3361,3343,0,0,0,0,0,0,54.31318606,-25.22808245,53.59801836,0.0002456709918,0,0,372,187,0.01841173521,0.01841173519,15.35814636
3956,0.125,0.84375,-245.6658387,-245.6658387,5,3361,3274,1,1,1,0,0,1,1756.921364,-277.3419572,1676.000102,2.487749491e-05,0,51.0012818,2,2,0.0005691774377,0.0005691774377,0.1092098408
3957,0.21875,0.78125,0,0,5,3250,3342,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3958,0.15625,0.78125,-67.97403997,-67.97403997,5,3342,3277,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3959,0.15625,0.84375,-15.13391037,-15.13391037,5,3342,3274,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3960,0.21875,0.84375,75.76943666,75.76943666,5,3342,3287,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3961,0.15625,0.8125,-33.98701998,-33.98701998,5,3361,3342,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3962,0.625,0.78125,229.6023189,229.6023189,5,3302,3461,1,0,0,0,0,1,94.44994996,0,0,0,0,0,248,122,0.0105876181,0.01058761808,3.907841262
3963,0.59375,0.8125,257.9808947,-161.9458592,5,3461,3442,0,0,0,0,0,0,384.0145349,-388.967703,350.9093177,0.0002456709918,0,0,86,45,0.002604068099,0.002604068097,1.928413807
3964,0.625,0.84375,288.2859901,2.522255217,5,3461,3298,0,0,0,0,0,0,1469.921683,-238.0371414,1079.937695,0.0002456709918,0,0,8,4,0.0006803083533,0.0006803083527,0.8027447177
3965,0.65625,0.8125,270.8715172,-146.5218127,5,3461,3441,0,0,0,0,0,0,280.7905566,-396.1868519,262.6709634,0.0002456709918,0,0,100,42,0.003561373331,0.003561373328,2.06939714
3966,0.15625,0.25,-187.3582538,-187.3582538,5,3270,3354,1,1,1,0,0,1,40.87349907,-23.18399339,40.89959723,0.0002456709918,0,46.75028022,189,189,0.02446573019,0.02446573019,20.54013242
3967,0.1875,0.28125,-85.65420872,-85.65420872,5,3354,3328,1,0,0,0,0,1,2.427454595,0,0,0,0,0,1254,644,0.4119541524,0.4119541523,4.299897254
3968,0.21875,0.25,-49.29371733,-49.29371733,5,3354,3249,1,0,0,0,0,1,2.467954452,0,0,0,0,0,820,395,0.4051938638,0.4051938637,0.7909550858
3969,0.1875,0.21875,-104.8885947,-104.8885947,5,3354,3323,1,0,0,0,0,1,0.6815850893,0,0,0,0,0,1963,991,1.467168246,1.467168246,4.821387003
3970,0.03125,0.5,-580.6878422,-580.6878422,5,3245,3356,1,1,1,0,0,1,853.5367522,31.67811288,708.4837143,0.0002456709918,0,80.36266122,62,62,0.001171595713,0.001171595713,0.6656687705
3971,0.0625,0.53125,-322.533651,-322.533651,5,3356,3337,1,0,0,0,0,1,12.20911633,0,0,0,0,0,283,133,0.08190600964,0.08190600962,0.6370762902
3972,0.09375,0.5,-210.7741003,-210.7741003,5,3356,3282,1,1,1,0,0,1,19.96816507,60.91429029,20.456573,2.487749491e-05,0,98.48235335,79,79,0.05007971421,0.05007971421,0.3400967499
3973,0.0625,0.46875,-369.9879037,-369.9879037,5,3356,3330,1,0,0,0,0,1,892.6074813,0,0,0,0,0,28,18,0.001120313263,0.001120313261,0.1552931287
3974,0.03125,0.03125,0,0,5,3240,3321,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3975,0.03125,0.09375,-32.23253053,-32.23253053,5,3321,3271,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3976,0.09375,0.09375,-343.4459997,-343.4459997,5,3321,3265,1,0,0,0,0,1,1e+300,0,0,0,0,0,0,0,0,0,0
3977,0.09375,0.03125,-327.9332707,-327.9332707,5,3321,3280,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3978,0.125,0.03125,-491.899906,-517.6262172,5,3280,3349,0,0,0,0,0,0,618.2316442,-150.6810258,536.7145845,0.0002456709918,0,0,10,4,0.001617516686,0.001617516685,0.1897548921
3979,0.09375,0.0625,-163.9666353,-163.9666353,5,3349,3321,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3980,0.125,0.09375,-336.9749784,-336.9749784,5,3349,3265,1,0,0,0,0,1,5.528318111,0,0,0,0,0,64,38,0.1808868411,0.1808868411,0.677711345
3981,0.15625,0.0625,-282.6773018,-282.6773018,5,3349,3324,1,0,0,0,0,1,59.94106729,0,0,0,0,0,54,26,0.01668305296,0.01668305296,0.4243136211
3982,0.125,0.53125,-169.2583165,-169.2583165,5,3282,3357,1,1,1,0,0,1,3.137034993,-94.98007257,7.705348991,0.0002456709918,0,79.70707397,430,430,0.3187723446,0.3187723446,1.468405242
3983,0.09375,0.5625,-196.1909898,-196.1909898,5,3357,3337,1,0,0,0,0,1,33.18242023,0,0,0,0,0,341,173,0.03013643951,0.03013643948,4.488096604
3984,0.125,0.59375,-93.98622099,-93.98622099,5,3357,3273,1,0,0,0,0,1,9.701352647,0,0,0,0,0,486,240,0.1030784094,0.1030784094,0.5572677937
3985,0.15625,0.5625,32.5235318,32.5235318,5,3357,3336,1,1,1,0,0,1,1076.675937,-477.8638284,1120.968214,2.487749491e-05,0,113.6093075,4,4,0.0009287845726,0.0009287845726,0.4894944593
3986,0.125,0.71875,-121.6492509,-149.1711435,5,3277,3363,0,0,0,0,0,0,17.47097542,-52.26708063,17.39630852,0.0002456709918,0,0,221,107,0.05723778872,0.0572377887,0.6497901236
3987,0.15625,0.6875,-78.01027737,-78.01027737,5,3363,3335,1,0,0,0,0,1,2.521356378e+12,0,0,0,0,0,2,0,3.966119224e-13,0,0.3966119224
3988,0.125,0.65625,-93.05159282,-231.1335016,5,3363,3273,0,0,0,0,0,0,20.99703385,-116.9386512,20.88927938,0.0002456709918,0,0,357,170,0.04762577454,0.04762577451,0.4948903193
3989,0.09375,0.6875,-148.7062889,-148.7062889,5,3363,3338,1,0,0,0,0,1,9.948619416,0,0,0,0,0,1031,514,0.1005164594,0.1005164594,8.028925885
3990,0.21875,0.125,-148.6330773,-148.6330773,5,3279,3368,1,1,1,0,0,1,9950.179254,52.03979479,9241.411822,2.487749491e-05,0,102.2148297,1,1,0.000100500702,0.000100500702,0.1639095931
3991,0.1875,0.09375,-180.4723833,-180.4723833,5,3368,3324,1,1,1,0,0,1,0.9996943422,46.3200855,2.251980526,0.0002456709918,0,80.47691914,301,301,1.000305751,1.000305751,2.173179176
3992,0.15625,0.125,-172.336398,-172.336398,5,3368,3265,1,1,1,0,0,1,16.58111643,23.84606961,70.37621316,0.000228058783,0,54.07326185,399,399,0.06030956986,0.06030956986,0.791676258
3993,0.1875,0.15625,-98.75038134,-98.75038134,5,3368,3323,1,1,1,0,0,1,1.078371934,76.65606229,6.257207694,0.0002456709918,0,46.30077142,1711,1711,0.9273238373,0.9273238373,3.775428261
3994,0.203125,0.046875,-208.7470514,-208.7470514,6,3324,3755,1,0,0,0,0,1,18811.38259,0,0,0,0,0,1,1,5.31593037e-05,5.31593037e-05,0.09050209108
3995,0.234375,0.046875,-580.8851474,-580.8851474,6,3755,3367,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
3996,0.234375,0.015625,-704.6112353,-704.6112353,6,3755,3257,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
