id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
4883,0.03125,0.6328125,-271.3667804,-266.3992333,7,4348,4447,0,0,0,0,0,0,69.91296893,-1.939720614,69.63430085,5.724087423e-05,0,0,135,63,0.01430349784,0.01430349782,14.83284126
4884,0.0234375,0.640625,-269.3760042,-269.3760042,7,4447,4444,1,0,0,0,0,1,77.01096078,0,0,0,0,0,132,70,0.01298516458,0.01298516456,8.07733556
4885,0.03125,0.6484375,-247.7479718,-247.7479718,7,4447,4345,1,0,0,0,0,1,3.980770834,0,0,0,0,0,307,150,0.2512076283,0.2512076283,1.295440859
4886,0.0390625,0.6484375,-234.4815557,-234.4815557,7,4345,4443,1,0,0,0,0,1,18.00379643,0,0,0,0,0,356,179,0.05554384064,0.05554384061,0.6521331819
4887,0.0546875,0.6484375,-208.757998,-214.9099014,7,4443,4349,0,0,0,0,0,0,28.91313157,-6.963713916,28.86535903,5.724087423e-05,0,0,238,120,0.03458636079,0.03458636076,23.00432665
4888,0.0546875,0.6328125,-233.3609399,-226.9013358,7,4443,3759,0,0,0,0,0,0,23.64471412,-2.254277249,23.61275557,5.724087423e-05,0,0,201,103,0.04229275072,0.04229275069,27.44131068
4889,0.0390625,0.6328125,-258.6981669,-236.6431519,7,4443,4348,0,0,0,0,0,0,62.27635241,14.54554274,62.05514117,5.724087423e-05,0,0,144,70,0.01605745939,0.01605745937,13.23817578
4890,0.0390625,0.640625,-246.3966959,-234.7396896,7,4447,4443,0,0,0,0,0,0,59.60781882,8.098569471,59.4051283,5.724087423e-05,0,0,156,78,0.01677632263,0.01677632261,14.87264763
4891,0.01953125,0.63671875,-190.981247,-190.981247,8,4444,4501,1,1,1,0,0,1,224.8176371,83.87868419,233.1991183,0.0001416271981,0,60.73597624,32,32,0.004448049596,0.004448049596,3.719853233
4892,0.02734375,0.63671875,-271.5503516,-266.1082013,8,4501,4447,0,0,0,0,0,0,83.28417197,0.8115025768,82.31326203,0.0001416271981,0,0,111,55,0.01200708342,0.0120070834,12.7061584
