gx,gy,wala,wac,g_hat,f_true
0.075,0.1916666667,4.5,3.558333333,-506.0788812,-128.0330485
0.075,0.2083333333,4.5,3.641666667,-499.5125749,-128.8135824
0.075,0.225,4.5,3.725,-492.9462686,-126.7541899
0.075,0.2416666667,4.5,3.808333333,-486.3799623,-121.7189261
0.075,0.2583333333,4.5,3.891666667,-479.9331425,-113.4400456
0.075,0.275,4.5,3.975,-473.6058092,-101.7024595
0.075,0.2916666667,4.5,4.058333333,-467.2784759,-86.67552417
0.075,0.3083333333,4.5,4.141666667,-460.9511427,-69.34564627
0.075,0.325,4.5,4.225,-454.6238094,-51.83261693
0.075,0.3416666667,4.5,4.308333333,-407.784327,-37.22094074
0.075,0.3583333333,4.5,4.391666667,-428.0080059,-28.66447038
0.075,0.375,4.5,4.475,-429.0707815,-28.05360154
0.075,0.3916666667,4.5,4.558333333,-387.8487269,-35.07491882
0.075,0.4083333333,4.5,4.641666667,-346.6266724,-47.3692654
0.075,0.425,4.5,4.725,-305.4046178,-61.66461346
0.075,0.4416666667,4.5,4.808333333,-299.9831731,-75.05955073
0.075,0.4583333333,4.5,4.891666667,-527.0933007,-85.7290483
0.075,0.475,4.5,4.975,-637.9376422,-92.93000049
0.075,0.4916666667,4.5,5.058333333,-283.7188392,-96.62249963
0.075,0.5083333333,4.5,5.141666667,-279.6721719,-97.05104728
0.075,0.525,4.5,5.225,-277.0002819,-94.45201195
0.075,0.5416666667,4.5,5.308333333,-274.3283919,-88.90410428
0.075,0.5583333333,4.5,5.391666667,-256.2659254,-80.28857073
0.075,0.575,4.5,5.475,-268.9846119,-68.34322569
0.075,0.5916666667,4.5,5.558333333,-245.5033715,-52.8308486
0.075,0.6083333333,4.5,5.641666667,-222.0221311,-33.85343639
0.075,0.625,4.5,5.725,-198.5408907,-12.28045119
0.075,0.6416666667,4.5,5.808333333,-180.7027758,9.902393562
0.075,0.6583333333,4.5,5.891666667,-162.864661,29.68333137
0.075,0.675,4.5,5.975,-145.0265461,43.83363254
0.075,0.6916666667,4.5,6.058333333,-140.3554051,50.22446697
0.075,0.7083333333,4.5,6.141666667,-135.6842641,48.86306882
0.075,0.725,4.5,6.225,-131.0131232,41.88034656
0.075,0.7416666667,4.5,6.308333333,-126.3419822,32.47943816
0.075,0.7583333333,4.5,6.391666667,-118.4011268,23.62215624
0.075,0.775,4.5,6.475,-107.1905569,17.23401258
0.075,0.7916666667,4.5,6.558333333,-95.97998705,14.12617381
0.075,0.8083333333,4.5,6.641666667,-93.88441453,14.348782
0.075,0.825,4.5,6.725,-98.40063355,17.6180286
0.075,0.8416666667,4.5,6.808333333,-85.21510458,23.62743214
0.075,0.8583333333,4.5,6.891666667,-72.02957561,32.21374276
0.075,0.875,4.5,6.975,-34.00226041,43.40931232
0.075,0.8916666667,4.5,7.058333333,-11.38866008,57.40082056
0.075,0.9083333333,4.5,7.141666667,11.22494025,74.37778389
0.075,0.925,4.5,7.225,33.83854059,94.23770477
0.075,0.9416666667,4.5,7.308333333,17.05742006,116.1666257
0.075,0.9583333333,4.5,7.391666667,0.2762995285,138.2651861
0.075,0.975,4.5,7.475,-16.504821,157.5668002
0.075,0.9916666667,4.5,7.558333333,-33.28594153,170.7593164
0.09166666667,0.008333333333,5.5,2.641666667,-360.846547,-59.32539802
0.09166666667,0.025,5.5,2.725,-349.0388365,-45.31058377
0.09166666667,0.04166666667,5.5,2.808333333,-337.231126,-35.77333343
0.09166666667,0.05833333333,5.5,2.891666667,-325.4234154,-33.44190143
0.09166666667,0.075,5.5,2.975,-313.6157049,-39.22763893
0.09166666667,0.09166666667,5.5,3.058333333,-301.8079944,-51.76065819
0.09166666667,0.1083333333,5.5,3.141666667,-336.1550738,-68.08503042
0.09166666667,0.125,5.5,3.225,-370.5021531,-84.97998795
0.09166666667,0.1416666667,5.5,3.308333333,-401.3058282,-100.0253415
0.09166666667,0.1583333333,5.5,3.391666667,-432.1095032,-111.9524389
0.09166666667,0.175,5.5,3.475,-425.5431969,-120.4171807
0.09166666667,0.1916666667,5.5,3.558333333,-418.9768905,-125.5686693
0.09166666667,0.2083333333,5.5,3.641666667,-412.4105842,-127.6810282
0.09166666667,0.225,5.5,3.725,-405.8442779,-126.9318822
0.09166666667,0.2416666667,5.5,3.808333333,-399.2779716,-123.308889
0.09166666667,0.2583333333,5.5,3.891666667,-392.8311518,-116.6140284
0.09166666667,0.275,5.5,3.975,-386.5038185,-106.5674277
0.09166666667,0.2916666667,5.5,4.058333333,-380.1764852,-93.04254502
0.09166666667,0.3083333333,5.5,4.141666667,-373.849152,-76.44620974
0.09166666667,0.325,5.5,4.225,-367.5218187,-58.14528077
0.09166666667,0.3416666667,5.5,4.308333333,-361.1944855,-40.65531531
0.09166666667,0.3583333333,5.5,4.391666667,-352.6768095,-27.22168507
0.09166666667,0.375,5.5,4.475,-344.1591335,-20.70097114
0.09166666667,0.3916666667,5.5,4.558333333,-302.9370789,-22.25957494
0.09166666667,0.4083333333,5.5,4.641666667,-261.7150244,-30.77606894
0.09166666667,0.425,5.5,4.725,-256.2935797,-43.40868943
0.09166666667,0.4416666667,5.5,4.808333333,-250.8721351,-56.88934382
