x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0,0.28125,-1040.699209,0,0.25,-875.0557673,0.03125,0.28125,-699.8757848,1
0.875,0.90625,376.3782231,0.875,0.875,364.115265,0.90625,0.90625,470.7246638,12
0.25,0.5625,37.75944951,0.25,0.625,47.48188868,0.1875,0.5625,-42.79940869,67
0.1875,0.625,-193.5632414,0.1875,0.5625,-42.79940869,0.25,0.625,47.48188868,3
0.1875,0.53125,-47.80920241,0.1875,0.5625,-42.79940869,0.21875,0.53125,-7.381199168,0
0.046875,0.578125,-312.3409773,0.0625,0.59375,-263.7944822,0.0625,0.5625,-307.821808,57
0.021484375,0.65625,-25.94711398,0.021484375,0.654296875,-53.83783179,0.01953125,0.65625,-262.7578093,0
0.021484375,0.65625,-25.94711398,0.0234375,0.65625,-417.2175075,0.021484375,0.654296875,-53.83783179,9
0.0625,0.34375,-436.8717729,0.09375,0.34375,-349.51582,0.0625,0.375,-492.7545175,0
0.0625,0.34375,-436.8717729,0.0625,0.3125,-524.6958024,0.09375,0.34375,-349.51582,0
0.015625,0.58984375,-386.8501506,0.01171875,0.58984375,-401.6901911,0.015625,0.59375,-345.930834,13
0.015625,0.58984375,-386.8501506,0.015625,0.5859375,-426.6903616,0.01171875,0.58984375,-401.6901911,13
0.046875,0.578125,-312.3409773,0.03125,0.5625,-435.8168658,0.0625,0.5625,-307.821808,74
0.0625,0.609375,-241.7808193,0.046875,0.609375,-268.3136515,0.0625,0.625,-219.7671565,85
0.03125,0.546875,-439.359947,0.03125,0.53125,-442.9030281,0.015625,0.546875,-622.718021,28
0.25,0.125,15.02685967,0.375,0.125,4.797378768,0.25,0,-100.9017013,21
0.25,0.125,15.02685967,0.25,0.25,5.910684397,0.375,0.125,4.797378768,135
0.5,0.125,-58.0031994,0.5,0.25,78.71885337,0.375,0.125,4.797378768,370
0.03125,0.453125,-428.3990099,0.015625,0.453125,-935.3146293,0.03125,0.4375,-766.9112599,7
0.03125,0.453125,-428.3990099,0.03125,0.46875,-420.0898005,0.015625,0.453125,-935.3146293,0
0.015625,0.46875,-638.2942325,0.015625,0.453125,-935.3146293,0,0.46875,-848.8292476,2
0.015625,0.46875,-638.2942325,0.03125,0.46875,-420.0898005,0.015625,0.453125,-935.3146293,0
0.0625,0.46875,-1200,0.09375,0.46875,-235.9234077,0.0625,0.5,-317.8413954,0
0.0625,0.46875,-1200,0.0625,0.4375,-338.1718129,0.09375,0.46875,-235.9234077,3
0.15625,0.46875,-103.4122081,0.125,0.4375,-154.0054201,0.1875,0.4375,-73.14941359,33
0.09375,0.46875,-235.9234077,0.125,0.4375,-154.0054201,0.0625,0.4375,-338.1718129,59
0.125,0.46875,-143.8402114,0.09375,0.46875,-235.9234077,0.125,0.5,-133.6750026,37
0.125,0.46875,-143.8402114,0.125,0.4375,-154.0054201,0.09375,0.46875,-235.9234077,101
0.046875,0.453125,-379.1308067,0.0625,0.46875,-1200,0.0625,0.4375,-338.1718129,6
0.046875,0.484375,-368.965598,0.0625,0.5,-317.8413954,0.0625,0.46875,-1200,1
0.9765625,0.9921875,229.4764972,0.96875,1,305.7190249,0.96875,0.984375,306.0934819,0
0.9765625,0.9921875,229.4764972,0.96875,0.984375,306.0934819,0.984375,0.984375,153.2339695,0
0.9609375,0.9921875,382.3360097,0.96875,0.984375,306.0934819,0.953125,0.984375,458.9529944,0
0.9609375,0.9921875,382.3360097,0.96875,1,305.7190249,0.96875,0.984375,306.0934819,0
0.9765625,1,640.0847144,0.9765625,0.9921875,229.4764972,0.984375,1,840.4081669,23
0.9765625,1,640.0847144,0.96875,1,305.7190249,0.9765625,0.9921875,229.4764972,15
0.0078125,0.7421875,153.634763,0.015625,0.75,32.58684352,0.015625,0.734375,107.3021372,1
0.0078125,0.7421875,153.634763,0,0.75,-192.1126236,0.015625,0.75,32.58684352,1
0.0234375,0.6953125,-158.971189,0.03125,0.6875,-66.71574584,0.03125,0.703125,-119.6045852,16
0.0234375,0.7109375,-36.50038062,0.03125,0.703125,-119.6045852,0.03125,0.71875,-172.4934247,83
0.0234375,0.703125,-132.8684656,0.0234375,0.6953125,-158.971189,0.03125,0.703125,-119.6045852,8
0.0234375,0.703125,-132.8684656,0.015625,0.703125,99.49266341,0.0234375,0.6953125,-158.971189,6
0.015625,0.6953125,-71.6385788,0.0234375,0.6953125,-158.971189,0.015625,0.6875,-90.14775265,4
0.015625,0.6953125,-71.6385788,0.015625,0.703125,99.49266341,0.0234375,0.6953125,-158.971189,7
0.001953125,0.638671875,101.9562197,0,0.63671875,16.92651376,0.00390625,0.63671875,-23.54568854,2
0.001953125,0.638671875,101.9562197,0,0.640625,-151.554176,0,0.63671875,16.92651376,2
0.009765625,0.595703125,-323.5565807,0.0078125,0.59375,-399.5683685,0.01171875,0.59375,-411.9806551,7
0.015625,0.5703125,-466.1674453,0.0078125,0.5703125,-460.701513,0.015625,0.5625,-424.8850013,19
0.015625,0.5703125,-466.1674453,0.015625,0.578125,-507.4498893,0.0078125,0.5703125,-460.701513,36
0.0078125,0.5625,-620.3148455,0.015625,0.5625,-424.8850013,0.0078125,0.5703125,-460.701513,25
0.00390625,0.59375,-212.3178732,0.0078125,0.59375,-399.5683685,0.00390625,0.58984375,-346.8029238,12
0.009765625,0.595703125,-323.5565807,0.01171875,0.59375,-411.9806551,0.01171875,0.59765625,-380.9614332,22
0,0.65234375,318.5791918,0.00390625,0.65234375,164.3184578,0,0.65625,22.79013313,9
0,0.65234375,318.5791918,0,0.6484375,346.7425789,0.00390625,0.65234375,164.3184578,4
0.00390625,0.66015625,222.4580528,0,0.65625,22.79013313,0.0078125,0.65625,-42.75398901,5
